x1,x2,x3,x4,x5
1.0,1.0,1.0,1.0,1.0
1.0,1.0226715502405919,1.0375906079859496,1.057065920608178,1.0826621187579277
1.017180832437572,1.1150370519957133,1.112545608258267,1.0743183187892662,0.9186635768296427
1.0138130709827695,1.1741081738345807,1.1073914183126778,0.9983057953388147,0.8198078097693363
1.006858101987161,1.189709587929513,1.0527682633219473,0.8594594822687068,0.6136316731044333
1.0396440177151727,1.2231331371202978,1.0726592907945725,0.8964040214580326,0.74150764406389
1.0547302786066175,1.235811177322041,1.0652274092828897,0.8636946585613909,0.7243768042969982
0.922245942640064,1.152583586803314,0.9799475143033763,0.7905154451267067,0.6665538978460693
0.8492759735714961,1.0422424686241614,0.8866641559432906,0.7224893621647189,0.6015640650595098
0.8627628183212074,0.9696906838323237,0.8239847147297102,0.6730119712155201,0.5527038445473927
0.936408778123702,0.9484395980400705,0.8116289245434058,0.666799999726467,0.5424067899317558
0.6847511470419708,0.5779431271720682,0.47661662949885836,0.3906809266087994,0.3192050650983032
0.6400053626764051,0.4793197113832732,0.3639276407301665,0.288898435954582,0.23707986520895463
0.6623428679620426,0.4334037288617762,0.3159253747229003,0.2322560046799044,0.1909351207906955
0.7191150471800091,0.3971885426775188,0.28526967295189387,0.19364994110358896,0.15808425951513758
0.7526224559538058,0.3730258111913642,0.26444231782923483,0.16877801595283282,0.13361989060772003
0.7923711792448141,0.35913345367295296,0.25130490245579423,0.15432472277836679,0.11579797018095508
0.9570727533712091,0.3503132524329337,0.24262740960516815,0.1460500707910445,0.103647063953842
1.1149472648817411,0.3450086391211771,0.2370182046192228,0.14101391307927924,0.09618911435534529
1.2296343740533353,0.35186074813832613,0.23595385005422106,0.13977470001139097,0.09322512938282158
1.2922302983416138,0.38297885481133387,0.25128238161585265,0.14794449497439113,0.09534396898745015
