x1,x2,x3,x4,x5
1.0,1.0,1.0,1.0,1.0
1.0,1.0030665880579996,1.0024910633564672,1.0014354558323835,1.000830609536499
1.0133885283743187,0.9090450838478166,0.9899564141419115,1.0192984978542765,1.0196306888746132
1.032346157674001,0.6834679532228993,0.886883566221892,1.0042459507609978,1.0612449510481188
1.0307768021856916,0.4589619658936002,0.7405050625083631,0.9316725138125626,1.045488074730461
1.022871442177183,0.40609709999689414,0.6191830702799459,0.8508809429591747,1.0030917626275717
1.0239021208719628,0.44132077977823314,0.5715732117689057,0.8006650420653708,0.9721723262533357
1.0298199900927831,0.42211495974669555,0.5475284152360951,0.767442481158639,0.9469046131009008
1.0336046659993412,0.37864476514615386,0.5107230024355449,0.7320051754456803,0.9171478560310607
1.0358552044376987,0.33352355642693915,0.4676019213978993,0.6947809501564711,0.8848192867843078
1.038953359689601,0.3066845010345903,0.4441822396158959,0.6655679351956257,0.8593040050991749
1.0000024612853735,0.1799125543364674,0.35090331960878957,0.5809932044281066,0.7764399907152055
0.9999993910411801,0.13160049816341596,0.32000244714013265,0.5450079689150751,0.7428080293229294
1.0000054927019104,0.1156514222462792,0.3010310495126776,0.5211091121182361,0.7199955839803558
0.9999993660767139,0.10967941311644318,0.2868679029180935,0.5023940382555127,0.7009323179546775
1.000008050477799,0.10444748405580843,0.27559395108020135,0.4875345900432672,0.6852353842111338
1.0000039477397875,0.09950072216388482,0.26691853377812397,0.4763172264451851,0.6731502145156879
0.9999935814821546,0.09514816246883749,0.2602120234029303,0.4677648871412022,0.6638244045011081
0.9999953199271489,0.09150280459851998,0.25479289918583553,0.46086158124503535,0.6563771309094603
0.9999885176465767,0.08841184344637415,0.2501831415151223,0.4549844316731585,0.6502006882541386
1.0000116228905427,0.08573138779976112,0.24609614099086863,0.4498905539718268,0.6450137299884965
